# Table format: 2D
# table_unit = Nm
# axis1_unit = V
# axis2_unit = rev/min
# axis1_token = U
# axis2_token = W
# axis1_title = voltage
# axis2_title = motor speed
# axis3_title = torque
# Generated by Hybrid Optimization Tool of Simcenter Amesim 2304 (2023-11-10 10:35:57)
2
16
     0.00000000000000e+00      1.00000000000000e+02 
     0.00000000000000e+00      4.88316303223220e+02      6.66666666666667e+02      1.33333333333333e+03      1.66027543095895e+03      1.95326521289288e+03      2.00000000000000e+03      2.24625499482681e+03      2.66666666666667e+03      3.33333333333333e+03      4.00000000000000e+03      4.66666666666667e+03      5.33333333333333e+03      6.00000000000000e+03      6.30000000000000e+03      9.00000000000000e+03 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.93333333000000e+02     -2.93333333000000e+02 
    -2.86055220175572e+02     -2.86055220175572e+02 
    -2.60418174633286e+02     -2.60418174633286e+02 
    -2.20340184764034e+02     -2.20340184764034e+02 
    -1.88646259017811e+02     -1.88646259017811e+02 
    -1.64197594201541e+02     -1.64197594201541e+02 
    -1.45061522548466e+02     -1.45061522548466e+02 
    -1.29777757078652e+02     -1.29777757078652e+02 
    -0.00000000000000e+00     -0.00000000000000e+00 
    -0.00000000000000e+00     -0.00000000000000e+00 
